loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
5000,5000,5000, 36 months,9.16%,159.38,B,B2,sales associate,3 years,RENT,42000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,850xx,AZ,6.06,0,06-Apr,0,42,,6,0,2915,30.70%,16,w,0,0,5340.751843,5340.75,5000,340.75,0,0,0,17-Feb,3911.42,,17-Nov,0,42,1,Individual,,,,0,0,2915,1,0,0,0,66,0,,1,2,1988,31,9500,0,0,0,2,486,1985,59.5,0,0,115,119,4,4,1,4,47,19,47,1,2,2,4,6,6,6,9,2,6,0,0,0,1,85.7,50,0,0,9500,2915,4900,0
30000,30000,29950, 36 months,19.53%,1107.74,D,D5,Staff Accountant,9 years,RENT,60000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,905xx,CA,34.94,0,07-Apr,1,,,15,0,33964,74.50%,31,w,15493.88,15468.06,22089.7,22052.88,14506.12,7583.58,0,0,0,17-Dec,1107.74,18-Jan,17-Dec,0,,1,Individual,,,,0,0,64065,0,2,0,1,18,30101,68,0,4,9689,71,45600,1,1,2,5,4271,3837,89.7,0,0,30,107,15,15,0,15,,6,,0,8,11,8,17,3,13,28,11,15,0,0,0,0,100,87.5,0,0,89742,64065,37200,44142
35000,35000,35000, 36 months,6.97%,1080.22,A,A3,Maint. Superintendent,10+ years,MORTGAGE,175000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,199xx,DE,12.75,0,Nov-87,0,73,,14,0,41735,66.10%,37,w,16459.1,16459.1,21577.29,21577.29,18540.9,3036.39,0,0,0,17-Dec,1080.22,18-Jan,17-Dec,0,74,1,Individual,,,,0,0,447508,0,3,1,2,7,21399,67,0,0,12462,66,63100,0,6,1,2,31965,11954,73.7,0,0,147,340,30,7,7,30,73,7,73,1,5,8,5,14,10,9,20,8,14,0,0,0,1,91.4,60,0,0,558754,63134,45500,32000
7000,7000,7000, 36 months,10.75%,228.35,B,B4,Receptionist,4 years,MORTGAGE,39500,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,856xx,AZ,9.13,0,Apr-99,0,37,,10,0,7932,53.20%,35,w,3389.49,3389.49,4589.99,4589.99,3610.51,979.48,0,0,0,17-Dec,228.35,18-Jan,17-Dec,0,37,1,Individual,,,,0,1715,146101,1,1,0,0,29,5241,83,2,3,4680,62,14900,1,2,1,5,16233,3268,70.8,0,0,138,203,3,3,2,10,37,0,37,6,2,2,3,11,8,8,25,2,10,0,0,0,2,80,66.7,0,0,156947,13173,11200,6333
11500,11500,11500, 60 months,14.46%,270.34,C,C4,Research Assistant,3 years,RENT,41700,Source Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,622xx,IL,27.4,0,05-Sep,1,,,19,0,14569,47.30%,23,w,0,0,13704.07607,13704.08,11500,2204.08,0,0,0,17-Sep,9387.89,,17-Sep,0,,1,Individual,,,,0,0,114279,1,10,1,4,8,99710,96,1,4,7681,85,30800,3,3,9,8,6349,470,96.3,0,0,126,118,2,2,0,13,,2,,0,3,6,3,3,13,9,10,6,19,0,0,0,2,100,66.7,0,0,134527,114279,12600,103727
8500,8500,8500, 36 months,7.89%,265.93,A,A5,Compliance Manager,< 1 year,RENT,111000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,330xx,FL,11.78,0,Apr-96,0,30,,12,0,8508,28.40%,24,w,4026.11,4026.11,5311.15,5311.15,4473.89,837.26,0,0,0,17-Dec,265.93,18-Jan,17-Dec,0,30,1,Individual,,,,0,0,172104,2,3,1,2,11,28673,94,3,6,3788,61,30000,2,1,1,8,15646,20890,26.7,0,0,239,152,2,2,3,3,,7,,4,4,6,6,6,12,8,8,6,12,0,0,0,4,83.3,60,0,0,246143,37181,28500,30599
5000,5000,5000, 36 months,5.32%,150.58,A,A1,Senior Data Analyst,10+ years,MORTGAGE,88000,Source Verified,16-Mar,Current,n,,,car,Car financing,301xx,GA,17.2,2,Jun-92,0,20,,18,0,23518,39.80%,38,w,2320.63,2320.63,3008.64,3008.64,2679.37,329.27,0,0,0,17-Dec,150.58,18-Jan,17-Dec,0,,1,Individual,,,,0,0,133406,1,2,0,0,28,5388,17,0,1,9297,32,59161,0,3,2,2,8338,19696,53.9,0,0,106,285,16,1,3,34,,2,20,0,4,6,4,12,6,15,29,6,18,0,0,0,1,94.7,25,0,0,195490,28906,42700,31829
15000,15000,14950, 36 months,19.99%,557.38,E,E1,supervisor,6 years,MORTGAGE,84000,Not Verified,16-Mar,Fully Paid,n,,,home_improvement,Home improvement,853xx,AZ,18.06,1,06-Sep,1,79,,7,0,4759,63%,9,f,0,0,15517.21,15465.49,15000,517.21,0,0,0,16-Jun,14993.15,,17-Apr,1,10,1,Individual,,,,0,0,217481,1,3,3,3,2,48363,92,0,2,2500,63,7500,2,1,4,6,31068,2500,63,0,0,114,93,17,2,1,17,,2,,0,3,3,3,3,5,3,3,3,7,,0,1,4,89,0,0,0,226664,53122,7500,52342
26700,26700,26700, 36 months,7.89%,835.33,A,A5,Client Manager,4 years,MORTGAGE,210000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,322xx,FL,17,1,Dec-94,0,21,61,10,1,8214,35.60%,23,w,12646.78,12646.78,16683.19,16683.19,14053.22,2629.97,0,0,0,17-Dec,835.33,18-Jan,17-Dec,0,46,1,Individual,,,,0,0,447081,1,2,2,3,7,51604,80,1,3,5852,68,23100,1,3,0,8,55885,6470,55.7,0,0,117,255,5,5,4,5,69,13,69,1,2,3,3,5,6,6,12,3,10,0,0,0,4,87,50,0,1,488754,95846,14600,64725
25000,25000,25000, 60 months,13.67%,577.44,C,C3,Operator,10+ years,OWN,80000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,710xx,LA,23,0,Nov-94,1,79,,20,0,25427,34.30%,63,w,18468.15,18468.15,11510.83,11510.83,6531.85,4978.98,0,0,0,17-Dec,577.44,18-Jan,17-Dec,0,,1,Individual,,,,0,0,71552,3,4,2,5,4,46125,83,2,3,8485,44,74100,5,16,3,8,4209,21300,53.3,0,0,140,256,3,3,1,3,,1,,0,6,8,7,11,32,16,30,8,20,0,0,0,4,98.4,42.9,0,0,132900,71552,45600,58800
4800,4800,4800, 36 months,14.46%,165.13,C,C4,maintenance,3 years,RENT,47000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,840xx,UT,30.69,1,10-Feb,0,13,87,5,1,218,8.70%,6,w,2389.85,2389.85,3294.89,3294.89,2410.15,884.74,0,0,0,17-Dec,165.13,18-Jan,17-Dec,0,,1,Individual,,,,0,1714,35253,0,3,0,1,15,35035,53,0,1,218,52,2500,1,0,1,2,7051,782,21.8,0,0,73,26,18,15,0,18,,10,,0,1,1,1,1,4,2,2,1,5,0,0,0,0,83.3,0,1,0,68261,35253,1000,65761
11000,11000,11000, 36 months,10.75%,358.83,B,B4,HRZA,< 1 year,RENT,42000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,850xx,AZ,14.54,0,01-Jul,1,,,6,0,6899,48.60%,13,w,5337.2,5337.2,7207.94,7207.94,5662.8,1527.2,17.94,0,0,17-Dec,358.83,18-Jan,17-Dec,0,,1,Individual,,,,0,0,164270,3,1,0,1,17,11836,78,2,2,5436,64,14200,2,1,2,4,27378,997,86,0,0,115,176,2,2,6,2,,2,,0,2,4,2,3,2,4,5,4,6,0,0,0,3,100,50,0,0,175580,18735,7100,15191
25000,25000,25000, 36 months,7.89%,782.15,A,A5,Counselor,5 years,OWN,55000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,906xx,CA,31.17,0,02-Jan,0,,,11,0,41547,58.40%,22,w,11841.89,11841.89,15621.08,15621.08,13158.11,2462.97,0,0,0,17-Dec,782.15,18-Jan,17-Dec,0,,1,Individual,,,,0,0,51808,0,1,0,1,15,10261,58,0,1,15910,58,71200,2,1,0,2,4710,24006,63.3,0,0,149,170,21,15,0,21,,15,,0,5,6,7,13,2,10,20,6,11,0,0,0,0,100,28.6,0,0,88797,51808,65400,17597
30000,30000,30000, 60 months,18.99%,778.06,D,D4,Psychiatric Nurse Practitioner,6 years,MORTGAGE,180000,Source Verified,16-Mar,Current,n,,,debt_consolidation,,198xx,DE,20.71,0,Apr-96,1,46,,18,0,14558,29.20%,65,w,22929.1,22929.1,15497.9,15497.9,7070.9,8427,0,0,0,17-Dec,778.06,18-Jan,17-Dec,0,,1,Individual,,,,0,0,733345,1,7,2,4,2,257030,102,2,3,12093,72,49800,2,3,5,8,43138,26542,35.4,0,0,123,239,11,2,4,11,,0,51,0,4,4,5,11,36,9,25,4,18,0,0,0,4,93.7,0,0,0,860391,271588,41100,264492
17425,17425,17425, 36 months,14.46%,599.45,C,C4,cad drafter,4 years,MORTGAGE,57000,Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,328xx,FL,24.02,0,11-Dec,2,,,9,0,14646,42.20%,14,w,8675.81,8675.81,11975,11975,8749.19,3225.81,0,0,0,17-Dec,599.45,18-Jan,17-Dec,0,,1,Individual,,,,0,0,169119,0,2,0,1,13,18587,51,0,4,9286,47,34700,0,0,3,5,18791,20054,42.2,0,0,39,51,13,13,2,13,,5,,0,3,3,6,9,2,6,10,3,9,0,0,0,0,100,16.7,0,0,211634,33233,34700,36334
36000,36000,36000, 60 months,10.75%,778.25,B,B4,Podiatrist,9 years,MORTGAGE,220000,Source Verified,16-Mar,Current,n,,,home_improvement,Home improvement,750xx,TX,18.22,0,Dec-94,1,45,,13,0,14558,85.60%,29,w,26067.07,26067.07,15542.11,15542.11,9932.93,5609.18,0,0,0,17-Dec,778.25,18-Jan,17-Dec,0,50,1,Individual,,,,0,0,573605,2,7,1,2,5,304605,60,0,0,6119,69,17000,3,2,5,4,47800,1539,89.7,0,0,246,255,29,3,2,29,,4,,1,3,4,3,10,14,5,13,4,13,0,0,0,2,89.7,100,0,0,608405,319163,15000,334543
4000,4000,4000, 36 months,13.67%,136.08,C,C3,DJ,2 years,MORTGAGE,27000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,379xx,TN,22.8,0,03-Jun,0,42,,6,0,1335,21.20%,14,w,0,0,4537.651286,4537.65,4000,537.65,0,0,0,17-Jun,2771.65,,17-May,0,,1,Individual,,,,0,0,50509,1,2,2,2,2,6458,44,1,1,1335,37,6300,0,7,1,3,8418,365,78.5,0,0,153,88,12,2,1,50,,12,42,0,1,1,1,1,10,3,3,1,6,0,0,0,3,92.9,100,0,0,68948,7793,1700,14648
10000,10000,10000, 36 months,7.89%,312.86,A,A5,Auto body technician,7 years,RENT,50000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,197xx,DE,14.26,0,Nov-86,0,,,8,0,9683,40.50%,12,w,4736.57,4736.57,6248.43,6248.43,5263.43,985,0,0,0,17-Dec,312.86,18-Jan,17-Dec,0,,1,Individual,,,,0,0,24041,1,1,1,1,5,14358,93,1,2,3756,61,23900,0,1,0,3,3434,10829,38.5,0,0,49,352,7,5,0,7,,,,0,3,4,5,5,4,7,8,4,8,0,0,0,2,100,25,0,0,39330,24041,17600,15430
9600,9600,9600, 36 months,13.67%,326.57,C,C3,dispatcher,10+ years,MORTGAGE,33000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,766xx,TX,13.53,0,01-May,0,,,30,0,12638,30.60%,49,w,4751.92,4751.92,6524.11,6524.11,4848.08,1676.03,0,0,0,17-Dec,326.57,18-Jan,17-Dec,0,,1,Individual,,,,0,932,102521,2,18,5,10,5,50914,100,2,2,5787,69,42500,0,0,0,12,3417,13879,47,0,0,107,178,5,5,3,5,,14,,0,5,7,5,13,20,10,26,7,30,0,0,0,7,100,20,0,0,171114,63552,25000,50914
4200,4200,4200, 36 months,10.75%,137.01,B,B4,Laborer,10+ years,RENT,54000,Source Verified,16-Mar,Current,n,,,major_purchase,Major purchase,149xx,NY,1.16,0,Mar-91,1,,,4,0,201,1.70%,8,w,2033.97,2033.97,2737.69,2737.69,2166.03,571.66,0,0,0,17-Dec,137.01,18-Jan,17-Dec,0,,1,Individual,,,,0,0,8868,0,0,0,0,106,0,,1,2,119,2,11500,1,1,1,2,2217,9299,2.1,0,0,106,172,7,7,1,15,,0,,0,2,2,2,2,2,3,5,2,4,0,0,0,1,100,0,0,0,41300,201,9500,0
19200,19200,19200, 60 months,15.31%,459.9,C,C5,Administrative Assistant,3 years,OWN,44000,Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,104xx,NY,19,5,06-Jan,3,16,,6,0,4057,25.40%,15,w,0,0,3186.64,3186.64,1540.41,1623.23,23,0,0,16-Nov,459.9,,17-Dec,0,16,1,Individual,,,,0,0,15806,0,1,1,1,11,11749,69,0,2,3037,48,16000,0,2,5,3,2634,11723,25.3,0,0,115,122,15,11,0,15,69,1,69,6,3,4,4,6,7,5,8,4,6,0,0,5,1,53.3,25,0,0,32919,15806,15700,16919
8325,8325,8325, 36 months,13.67%,283.2,C,C3,Insurance Clerk,< 1 year,RENT,26000,Source Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,890xx,NV,16.53,0,Jul-97,0,,,9,0,7391,52.80%,14,w,0,0,3385.76,3385.76,2407.51,978.25,0,0,0,17-Apr,283.2,,17-Dec,0,,1,Individual,,,,0,0,14890,1,2,0,2,16,7499,102,1,1,1933,70,14000,0,0,0,3,1861,3918,47.8,0,0,16,224,0,0,0,43,,,,0,3,6,3,4,2,7,12,6,9,0,0,0,1,100,66.7,0,0,21389,14890,7500,7389
14000,14000,14000, 36 months,6.49%,429.03,A,A2,owner / operator,5 years,RENT,54000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,449xx,OH,19.29,0,Jan-73,0,,,16,0,13919,36.90%,36,w,0,0,14002.98,14002.98,14000,2.98,0,0,0,16-Apr,14013.08,,16-Apr,0,,1,Individual,,,,0,0,24970,0,2,2,2,7,11051,82,0,0,3730,49,37700,1,0,2,2,1561,15076,46.7,0,0,139,518,34,7,0,34,,7,,0,8,13,8,14,10,14,26,13,16,0,0,0,2,100,12.5,0,0,51121,24970,28300,13421
5000,5000,5000, 36 months,9.75%,160.75,B,B3,Therapist,10+ years,OWN,75000,Source Verified,16-Mar,Charged Off,n,,,vacation,Vacation,442xx,OH,14.45,0,02-Jun,2,,,7,0,14385,79.50%,16,w,0,0,886.2,886.2,610.46,260.74,15,0,0,17-Jan,87.87,,17-Oct,0,,1,Individual,,,,0,0,127931,2,1,0,1,14,11308,71,2,4,8274,75,18100,0,0,2,5,18276,2090,83.8,0,0,121,136,0,0,2,0,,0,,0,3,5,3,9,3,5,11,5,7,0,0,0,2,100,66.7,0,0,140900,25693,12900,16000
3900,3900,3875, 36 months,25.88%,156.89,F,F4,Developmentalist,10+ years,OWN,35000,Source Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,713xx,LA,5.08,0,02-Oct,1,25,,21,0,2619,55.70%,22,w,0,0,930.13,924.17,460.91,469.22,0,0,0,16-Oct,156.89,,17-Dec,0,25,1,Individual,,,,0,255,66280,3,16,0,0,51,63661,128,4,5,611,122,4700,6,0,11,5,3156,286,82.1,0,0,161,13,4,4,0,4,,0,,12,3,5,3,3,17,5,5,5,21,0,0,0,4,45.5,66.7,0,0,54470,66280,1600,49770
18400,18400,18400, 60 months,9.75%,388.69,B,B3,Operations Manager,6 years,RENT,60000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,782xx,TX,17.22,0,Oct-97,0,,,4,0,14648,73.20%,14,w,13228.31,13228.31,7753.87,7753.87,5171.69,2582.18,0,0,0,17-Dec,388.69,18-Jan,17-Dec,0,,1,Individual,,,,0,0,22517,0,1,0,1,13,7869,64,1,3,0,70,20000,2,6,2,4,7506,4500,0,0,0,100,221,10,10,0,10,,0,,0,0,1,1,5,4,3,10,1,4,0,0,0,1,100,0,0,0,32318,22517,4500,12318
10000,10000,10000, 36 months,10.75%,326.21,B,B4,Mechanic ,1 year,RENT,50000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,330xx,FL,7.32,0,13-Feb,1,,,5,0,9741,87%,5,w,0,0,10594.74,10594.74,10000,594.74,0,0,0,16-Nov,8649.42,,17-Dec,0,,1,Individual,,,,0,0,10007,0,1,0,0,37,266,19,0,1,4758,79,11200,0,0,2,1,2001,1070,89.5,0,0,37,33,24,24,0,24,,2,,0,3,4,3,3,1,4,4,4,5,0,0,0,0,100,100,0,0,12641,10007,10200,1441
10500,10500,10500, 36 months,10.75%,342.52,B,B4,Ofiice Manager ,8 years,RENT,33500,Not Verified,16-Mar,Current,n,,,home_improvement,Home improvement,330xx,FL,30.17,0,10-Jul,1,,,10,0,4778,21.10%,13,w,4787.36,4787.36,7148.36,7148.36,5712.64,1435.72,0,0,0,17-Dec,342.52,18-Jan,17-Dec,0,,1,Individual,,,,0,0,17132,1,2,1,3,10,12354,46,4,5,4494,35,22600,2,0,4,8,1713,15487,23.3,0,0,47,68,6,6,0,10,,1,,0,3,4,6,7,4,8,9,4,10,0,0,0,5,100,0,0,0,49458,17132,20200,26858
5000,5000,5000, 36 months,15.31%,174.09,C,C5,LSS II,< 1 year,RENT,40000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,730xx,OK,31.77,0,09-Aug,4,,,9,0,3874,34.60%,17,w,2505.04,2505.04,3473.29,3473.29,2494.96,978.33,0,0,0,17-Dec,174.09,18-Jan,17-Dec,0,,1,Individual,,,,0,0,71232,1,3,2,3,5,67358,95,2,5,1283,87,11200,6,2,17,8,7915,2980,40.4,0,0,79,31,9,5,0,9,,0,,0,2,5,3,3,11,6,6,5,9,0,0,0,4,100,0,0,0,81937,71232,5000,70737
35000,35000,35000, 36 months,11.99%,1162.34,C,C1,Sales,8 years,RENT,125000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,913xx,CA,28.6,0,Oct-82,0,,61,20,1,43640,65.80%,29,w,17108.11,17108.11,23200.17,23200.17,17891.89,5308.28,0,0,0,17-Dec,1162.34,18-Jan,17-Dec,0,,1,Individual,,,,0,0,138071,1,6,1,1,10,86776,86,2,4,19329,79,66300,3,0,5,5,7267,14669,73.1,0,0,91,401,2,2,1,7,,10,,0,9,12,9,11,9,13,18,12,20,0,0,0,3,100,33.3,0,0,175086,138071,54600,100720
23400,23400,23400, 60 months,22.45%,652.29,E,E5,Operations Senior Analyst,10+ years,RENT,91000,Not Verified,16-Mar,Late (31-120 days),n,,,credit_card,Credit card refinancing,445xx,OH,12.25,0,Feb-94,3,26,,18,0,17598,62.80%,32,w,18858.91,18858.91,11682.85,11682.85,4541.09,7141.76,0,0,0,17-Oct,652.29,18-Jan,17-Dec,0,,1,Individual,,,,0,0,37928,2,1,1,1,9,20330,92,2,2,3904,76,28000,0,0,5,3,2231,1933,84.9,0,0,265,100,3,3,0,3,26,2,26,0,9,14,9,14,4,17,28,14,18,0,0,0,3,96.9,77.8,0,0,50079,37928,12800,22079
12800,12800,12800, 36 months,14.46%,440.34,C,C4,Project Manager,3 years,MORTGAGE,126000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,201xx,VA,30.49,0,Jul-89,0,59,,15,0,71057,65.60%,42,w,0,0,14369.4883,14369.49,12800,1569.49,0,0,0,17-Mar,9976.37,,17-Dec,0,59,1,Individual,,,,0,0,659480,4,4,3,5,2,46121,66,3,4,17837,66,108400,1,12,2,9,43965,25275,51.7,0,0,124,320,2,2,3,2,59,5,59,4,4,8,5,12,16,10,23,8,15,0,0,0,6,90.2,60,0,0,745918,117178,52300,69727
9000,9000,9000, 36 months,10.75%,293.59,B,B4,Outpatient clinician,< 1 year,RENT,47000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,068xx,CT,12.82,0,Oct-84,0,53,,16,0,9334,41.50%,45,w,4357.97,4357.97,5861.05,5861.05,4642.03,1219.02,0,0,0,17-Dec,293.59,18-Jan,17-Dec,0,54,1,Individual,,,,0,0,113686,7,2,1,2,2,104352,37,6,12,3196,41,22500,0,0,0,14,8745,8576,40.4,0,0,136,377,2,2,0,2,,15,53,2,4,9,6,9,23,13,21,9,16,0,0,0,7,93,0,0,0,132951,113686,14400,110451
7000,7000,7000, 36 months,10.75%,228.35,B,B4,store manager,7 years,MORTGAGE,92000,Source Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,235xx,VA,13.81,0,06-Nov,1,,,16,0,16920,63.40%,30,w,0,0,7885.522988,7885.52,7000,885.52,0,0,0,17-Oct,4011.93,,17-Dec,0,,1,Individual,,,,0,0,182629,2,3,2,3,6,14771,84,3,7,3420,72,26700,0,4,2,10,11414,2994,77.8,0,0,101,112,3,3,2,10,,3,,0,5,10,6,11,11,12,17,10,16,0,0,0,5,100,83.3,0,0,201800,31691,13500,17600
20000,20000,20000, 60 months,21.18%,543.1,E,E3,heatset operator,1 year,MORTGAGE,30000,Not Verified,16-Mar,Charged Off,n,,,other,Other,307xx,GA,41.44,0,05-Sep,0,,,11,0,13236,70%,24,w,0,0,4696.39,4696.39,984.65,1683.78,0,2027.96,365.0328,16-Sep,543.1,,17-Feb,0,,1,Joint App,90000,15.72,Not Verified,0,665,138128,2,1,1,1,7,44479,,2,3,2757,70,18900,1,3,3,4,15348,138,96.4,0,0,103,126,6,6,2,22,,7,,0,2,4,2,5,6,9,16,4,11,0,0,0,3,100,100,0,0,155492,57715,3800,47269
5000,5000,5000, 36 months,5.32%,150.58,A,A1,,n/a,MORTGAGE,76000,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,977xx,OR,24.72,0,Jul-73,0,52,64,10,1,2820,40.90%,39,w,0,0,5291.305825,5291.31,5000,291.31,0,0,0,17-Aug,3035.57,,17-Aug,0,52,1,Individual,,,,0,0,316080,1,5,1,4,1,62492,61,0,0,2178,58,6900,1,6,0,4,35120,2222,49.5,0,0,177,512,34,1,4,34,70,14,70,2,1,2,2,17,13,4,22,2,10,0,0,0,1,93.7,50,1,0,364456,65312,4400,88021
20000,20000,20000, 36 months,5.32%,602.3,A,A1,Director of Detention Services,10+ years,MORTGAGE,111000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,275xx,NC,15.78,0,Oct-96,0,,,14,0,46943,78.90%,37,w,9282.95,9282.95,12034.18,12034.18,10717.05,1317.13,0,0,0,17-Dec,602.3,18-Jan,17-Dec,0,,1,Individual,,,,0,0,371361,0,1,0,2,20,6481,43,0,1,15002,72,59500,0,0,0,4,26526,6047,87,0,0,142,233,20,20,4,20,,20,,0,7,10,7,14,9,11,24,10,14,0,0,0,0,100,85.7,0,0,406519,53424,46600,15019
19200,19200,19200, 36 months,17.27%,687.12,D,D2,Labor,3 years,MORTGAGE,40000,Source Verified,16-Mar,Fully Paid,n,,,credit_card,Credit card refinancing,560xx,MN,24.66,0,05-Oct,1,,,14,0,17185,51.10%,20,w,0,0,22405.22002,22405.22,19200,3205.22,0,0,0,17-Jun,4009.5,,17-Jun,0,,1,Individual,,,,0,0,22562,1,2,1,1,3,5377,43,1,1,5462,49,33600,1,0,1,2,2051,9371,64.6,0,0,89,125,10,3,0,32,,4,,0,5,6,5,7,4,12,16,6,14,0,0,0,2,100,60,0,0,46100,22562,26500,12500
5000,5000,5000, 36 months,5.32%,150.58,A,A1,Sorter,8 years,OWN,69500,Not Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,250xx,WV,16.35,0,06-May,1,38,51,14,2,5370,18.20%,42,w,0,0,1061.44,1061.44,910.93,150.51,0,0,0,16-Nov,150.58,,17-Dec,0,,1,Individual,,,,0,192,68887,1,4,3,6,7,63517,90,3,6,5370,69,30300,0,0,2,12,4921,12730,31,0,0,118,63,2,2,0,9,38,2,38,0,1,1,6,6,32,10,10,1,14,0,0,0,6,97.5,16.7,1,1,101179,68887,18100,70879
4000,4000,4000, 36 months,14.46%,137.61,C,C4,Teacher,2 years,MORTGAGE,75000,Source Verified,16-Mar,Charged Off,n,,,home_improvement,Home improvement,220xx,VA,18.43,1,02-Jul,0,23,21,6,1,3315,52.60%,26,w,0,0,131.18,131.18,89.41,41.77,0,0,0,16-May,137.61,,16-May,0,25,1,Individual,,,,0,1931,119227,1,2,0,0,47,115912,,2,3,404,53,6300,0,0,0,3,19871,1796,18.4,0,0,164,148,4,4,2,10,65,23,23,4,1,3,2,5,13,4,11,3,6,0,0,0,2,53.8,0,0,0,122212,119227,2200,115912
16000,16000,16000, 60 months,14.46%,376.12,C,C4,Pastry Chef/Food Operations Manager,8 years,MORTGAGE,52250,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,294xx,SC,16.44,0,01-Nov,0,,,7,0,12368,93.70%,8,w,11881.93,11881.93,7496.69,7496.69,4118.07,3378.62,0,0,0,17-Dec,376.12,18-Jan,17-Dec,0,,1,Individual,,,,0,652,131790,0,3,0,0,53,5838,27,0,1,9545,53,13200,0,0,0,2,18827,832,93.7,0,0,172,56,14,14,1,14,,14,,2,3,3,3,3,4,3,3,3,7,0,0,0,0,75,66.7,0,0,151435,18206,13200,21391
5000,5000,5000, 36 months,7.89%,156.43,A,A5,Retail,8 years,RENT,35000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,300xx,GA,16.6,0,02-Sep,0,,,6,0,309,2.90%,15,w,0,0,5151.82,5151.82,5000,151.82,0,0,0,16-Aug,4686.91,,17-Dec,0,,1,Individual,,,,0,0,20849,1,1,2,2,7,20540,94,3,4,0,64,10800,2,0,3,6,4170,800,0,0,0,35,162,3,3,0,44,,7,,0,0,1,1,3,3,5,12,1,6,0,0,0,5,100,0,0,0,32735,20849,800,21935
